Location,Shot,Offside,AirDuelWon,GroundDuelWon,Corner,CrossAcc,Foul,Tackle,SprintD,Cross,OppRank,LSRD,TackleWon,HSRE,MSRD,FwdPass
0,20,3,50,40.74,9,36,9,29,1224.3,25,1,86106.9,65.52,423.5,15059,388
1,14,0,57.14,40.74,8,6.9,16,29,1161.6,29,0,77509.3,58.62,316.8,12199,321
0,12,2,42.86,59.26,2,40,10,35,1425.6,15,1,80925.9,54.29,298.1,12100,256
1,18,1,50,64.71,5,33.33,13,34,1180.3,24,1,82839.9,52.94,292.6,11196.9,350
0,15,2,50,35.29,3,21.05,17,40,1164.9,19,1,85769.2,35,283.8,10841.6,272
1,15,2,42.86,51.28,2,25.93,6,32,1013.1,27,0,85316,34.38,386.1,15116.2,455
0,22,1,57.14,48.72,6,40.74,11,28,1174.8,27,1,88066,60.71,328.9,13297.9,310
1,11,1,50,56.67,5,30.77,14,28,1337.6,13,1,86028.8,53.57,357.5,12965.7,360
0,22,1,50,43.33,8,33.33,19,26,1064.8,30,1,91027.2,57.69,327.8,14938,270
1,13,2,50,36.36,1,18.75,9,24,1027.4,16,1,83616.5,45.83,279.4,10921.9,364
0,19,2,50,63.64,5,35,15,30,796.4,20,1,85859.4,46.67,250.8,10464.3,260
1,14,5,42.86,42.86,3,23.81,16,31,1335.4,21,1,81750.9,51.61,341,10243.2,353
0,22,2,57.14,57.14,5,33.33,11,34,1276,24,1,86669,50,279.4,10951.6,252
1,11,2,65.22,56,9,16.67,16,21,913,18,0,81570.5,42.86,304.7,11513.7,288
0,11,0,34.78,44,5,20,18,42,842.6,20,1,83021.4,59.52,233.2,9946.2,285
1,26,0,73.91,57.14,4,17.39,16,28,927.3,23,0,83710,67.86,312.4,12271.6,323
0,12,0,26.09,42.86,8,21.74,5,32,1008.7,23,1,89333.2,46.88,244.2,11143,313
1,17,1,57.89,43.59,6,29.27,7,34,1563.1,41,0,91139.4,70.59,468.6,15778.4,391
0,6,5,42.11,56.41,4,14.29,8,42,1282.6,7,0,90523.4,52.38,456.5,15039.2,375
1,19,3,30,57.58,13,22.22,10,23,1390.4,36,1,88919.6,47.83,410.3,14287.9,337
0,14,3,70,42.42,3,12.5,4,24,1542.2,24,0,85306.1,66.67,396,13500.3,338
1,16,4,48.28,52.38,4,41.67,13,23,1380.5,24,1,85791.2,47.83,333.3,11283.8,320
0,19,1,51.72,47.62,10,28.13,13,37,1362.9,32,0,85276.4,56.76,334.4,12223.2,311
1,18,0,55.17,54.17,12,25.81,9,25,2125.2,31,0,87122.2,68,465.3,14943.5,317
0,7,2,44.83,45.83,7,18.92,12,36,1625.8,37,0,88227.7,61.11,390.5,14647.6,300
1,17,4,45.45,57.58,1,27.27,15,32,1393.7,22,1,86878,43.75,347.6,12106.6,425
0,3,0,54.55,42.42,0,14.29,5,31,1199,7,0,87959.3,41.94,311.3,11452.1,258
1,16,6,69.57,48.39,5,23.53,18,39,1669.8,17,0,83465.8,61.54,368.5,13291.3,263
0,7,0,30.43,51.61,3,8.33,17,37,1235.3,24,0,81298.8,51.35,350.9,11793.1,296
1,20,3,44.44,41.94,12,33.33,17,23,1793,24,1,86348.9,60.87,383.9,14038.2,349
0,12,0,55.56,58.06,8,23.81,16,26,1717.1,21,0,85913.3,69.23,355.3,12609.3,241
1,11,4,57.78,62.5,12,22.58,6,26,1137.4,31,1,85113.6,38.46,332.2,11559.9,346
0,12,3,42.22,37.5,5,33.33,15,37,774.4,18,0,86153.1,27.03,305.8,12087.9,235
1,13,5,57.14,63.16,4,33.33,14,29,1624.7,15,1,91322,48.28,427.9,14813.7,335
0,10,2,42.86,36.84,3,27.78,10,32,1058.2,18,0,89872.2,53.13,314.6,13039.4,399
1,15,4,40,48.57,2,32,18,40,1824.9,25,0,87403.8,52.5,460.9,15735.5,366
0,9,2,60,51.43,1,28.57,19,15,1758.9,21,0,89530.1,60,423.5,14903.9,294
1,23,2,42.42,45.16,12,19.4,5,41,1626.9,67,0,86237.8,46.34,403.7,14272.5,439
0,5,0,57.58,54.84,4,40,10,34,902,5,0,90343,47.06,297,13076.8,241
1,18,2,63.64,48,5,26.83,10,26,1144,41,1,83424,57.69,289.3,10147.5,348
0,15,0,36.36,52,9,33.33,11,20,919.6,21,0,86669,55,254.1,11872.3,226
1,10,1,44.74,39.22,9,24,14,36,1826,25,0,85727.4,58.33,456.5,14726.8,283
0,12,4,55.26,60.78,2,20,13,29,1789.7,15,1,83971.8,58.62,415.8,15031.5,385
1,30,2,56.25,55.56,17,39.62,9,31,1861.2,53,1,86573.3,58.06,487.3,16456,322
0,16,0,43.75,44.44,3,8.33,19,38,1383.8,12,1,85897.9,55.26,402.6,14098.7,324
1,8,2,55.56,35.14,2,23.08,10,29,859.1,13,0,87511.6,41.38,404.8,15910.4,307
0,11,3,44.44,64.86,3,21.43,7,32,1203.4,14,1,89404.7,53.13,411.4,16759.6,449
1,19,0,54.55,58.14,0,45.83,9,26,1546.6,24,0,85539.3,53.85,398.2,14366,373
0,10,2,45.45,41.86,4,20,17,28,1480.6,15,1,87443.4,57.14,398.2,15163.5,253
1,14,2,45.45,57.89,5,21.74,17,37,1324.4,23,1,84474.5,56.76,305.8,11056.1,338
0,8,2,54.55,42.11,2,30.77,13,27,1502.6,13,1,85004.7,55.56,372.9,11928.4,222
1,15,1,40.91,50,6,25,2,28,992.2,20,0,84584.5,39.29,370.7,14515.6,269
0,19,2,59.09,50,9,37.04,13,27,1367.3,27,1,85354.5,37.04,352,12383.8,417
1,17,0,43.33,48.28,7,25,13,29,1739.1,32,0,89195.7,62.07,453.2,16067.7,375
0,10,0,56.67,51.72,0,14.29,12,23,1590.6,7,1,88552.2,47.83,359.7,14487,304
1,10,3,40.91,47.62,5,22.73,18,21,1106.6,22,1,86835.1,76.19,386.1,14473.8,330
0,6,1,59.09,52.38,0,33.33,17,39,1040.6,21,1,87826.2,69.23,313.5,12609.3,280
1,16,1,46.43,61.9,3,23.81,15,42,1901.9,21,0,90208.8,57.14,456.5,14613.5,261
0,12,1,53.57,38.1,3,47.62,14,26,1565.3,21,1,87929.6,57.69,405.9,15107.4,358
1,9,2,53.66,44.74,7,16.67,14,36,1285.9,18,0,84779.2,41.67,356.4,12837,292
0,5,1,46.34,55.26,2,13.33,12,37,921.8,15,1,85080.6,40.54,322.3,12357.4,354
1,8,1,53.57,48.78,6,28,11,24,1697.3,25,1,89157.2,62.5,390.5,15039.2,324
0,8,2,46.43,51.22,3,19.23,19,41,1395.9,26,1,87234.4,53.66,383.9,14314.3,352
1,5,0,73.91,56.52,6,9.52,16,29,1695.1,21,0,88283.8,51.72,342.1,12256.2,238
0,15,1,26.09,43.48,12,16.22,9,40,1723.7,37,0,84244.6,52.5,375.1,11819.5,412
1,14,3,66.67,47.62,3,21.74,17,34,2238.5,23,1,89676.4,47.06,452.1,17398.7,305
0,10,0,33.33,52.38,8,8.82,19,24,1805.1,34,0,86937.4,33.33,478.5,16904.8,411
1,16,1,45.71,52.63,10,23.68,12,42,1584,38,0,85670.2,42.86,419.1,15375.8,294
0,8,2,54.29,47.37,7,27.27,13,40,1982.2,22,0,86072.8,55,455.4,15002.9,346
1,16,2,55.88,42.55,6,33.33,17,51,1763.3,27,1,86733.9,45.1,390.5,13434.3,249
0,8,2,44.12,57.45,1,5.26,15,33,1576.3,19,0,84902.4,27.27,386.1,13813.8,336
1,16,6,52.94,44.44,6,29.73,26,42,1914,37,1,89662.1,54.76,434.5,13326.5,263
0,9,2,47.06,55.56,5,20,22,38,1932.7,20,0,91469.4,52.63,431.2,13387,246
1,9,2,48.57,57.14,2,33.33,19,32,1767.7,9,0,87456.6,43.75,367.4,13834.7,225
0,17,0,51.43,42.86,7,35,13,21,1320,40,0,85188.4,76.19,302.5,10882.3,373
1,12,4,62.5,52.08,4,11.76,16,33,1365.1,17,1,80335.2,42.42,336.6,11105.6,224
0,8,0,37.5,47.92,9,19.23,24,44,1406.9,26,0,81189.9,50,283.8,11135.3,224
1,10,0,48.57,41.18,7,41.67,20,34,1312.3,24,0,87831.7,41.18,358.6,13487.1,310
0,9,1,51.43,58.82,4,26.09,15,30,1256.2,23,0,88589.6,66.67,299.2,11671,325
1,17,2,66.67,53.57,5,30.43,19,34,1672,23,1,87250.9,58.82,423.5,16105.1,307
0,9,1,33.33,46.43,2,11.76,13,18,2085.6,17,0,87360.9,66.67,451,15203.1,303
1,17,4,51.22,48.72,4,5.88,11,20,1084.6,17,1,89166,45,343.2,12904.1,367
0,3,0,48.78,51.28,1,12.5,16,39,695.2,8,0,89645.6,53.85,269.5,12625.8,293
1,8,0,46.67,57.14,2,21.05,21,17,1538.9,19,0,89963.5,47.06,413.6,15330.7,205
0,11,1,53.33,42.86,8,26.47,13,14,1301.3,34,0,87401.6,64.29,372.9,14749.9,406
1,11,2,57.14,57.58,5,16.13,13,17,1481.7,31,1,85176.3,52.94,359.7,13951.3,308
0,11,0,42.86,42.42,3,16.67,15,19,972.4,18,0,83018.1,36.84,325.6,12445.4,285
1,20,0,57.5,57.14,7,18.18,18,37,1728.1,22,0,89367.3,40.54,445.5,17139.1,329
0,15,4,42.5,42.86,2,29.17,10,33,1425.6,24,0,90656.5,51.52,390.5,14569.5,296
1,7,1,51.72,47.22,1,23.53,17,35,1461.9,17,0,84062,34.29,369.6,14001.9,250
0,22,5,48.28,52.78,7,24,18,31,1543.3,25,1,83149,61.29,399.3,13698.3,365
1,8,3,56.1,47.22,3,13.04,16,34,1095.6,23,0,87464.3,44.12,378.4,13046,238
0,20,8,43.9,52.78,3,40,16,35,1476.2,20,1,85769.2,40,358.6,13205.5,358
1,6,1,48.84,40,7,31.25,14,30,1379.4,16,1,83946.5,56.67,300.3,11992.2,252
0,14,2,51.16,60,9,22.73,12,42,1674.2,44,1,81980.8,59.52,313.5,12076.9,296
1,16,0,58.82,61.11,10,15.15,7,31,773.3,33,1,84760.5,58.06,291.5,12724.8,316
0,9,2,41.18,38.89,5,46.15,14,29,756.8,13,1,84454.7,58.62,280.5,11454.3,234
1,7,0,58.33,50,4,15.79,10,33,1035.1,19,1,87236.6,48.48,319,13818.2,246
0,17,3,41.67,50,4,50,16,31,870.1,22,1,83570.3,51.61,310.2,13274.8,369
1,12,0,51.02,55.77,5,27.27,14,36,981.2,22,1,83091.8,61.11,336.6,13036.1,282
0,9,2,48.98,44.23,6,22.22,19,37,1184.7,27,1,81832.3,37.84,311.3,12629.1,280
1,13,1,39.02,45.95,5,22.22,15,33,1284.8,27,0,84615.3,48.48,319,11860.2,267
0,9,1,60.98,54.05,6,15.79,22,37,1637.9,19,1,84119.2,32.43,323.4,11359.7,277
1,15,1,34.62,52,10,26.83,14,15,1095.6,41,0,87634.8,46.67,335.5,13006.4,360
0,5,1,65.38,48,2,16.67,16,25,1413.5,6,1,87429.1,68,324.5,13024,204
1,15,1,30.77,66.67,6,30,6,26,1804,20,1,85819.8,38.46,335.5,11487.3,248
0,10,0,69.23,33.33,5,31.58,17,39,1174.8,19,1,86279.6,43.59,303.6,10965.9,285
1,16,0,57.14,44.44,2,40,9,35,894.3,20,1,87661.2,54.29,322.3,12964.6,311
0,13,1,42.86,55.56,0,16.67,7,30,1158.3,12,0,84906.8,46.67,333.3,12721.5,458
1,15,3,53.57,50,4,29.03,11,34,1023,31,0,86258.7,52.94,359.7,12774.3,254
0,15,1,46.43,50,3,18.75,14,31,1160.5,16,0,88212.3,41.94,365.2,12833.7,460
1,13,1,54.84,47.06,7,33.33,12,31,2154.9,27,1,90624.6,48.39,501.6,16963.1,322
0,14,0,45.16,52.94,6,28.57,4,40,2130.7,28,0,90799.5,42.5,489.5,15953.3,345
1,12,1,60.71,48.15,5,20,17,43,2043.8,35,1,89998.7,51.16,423.5,14708.1,372
0,4,1,39.29,51.85,4,20,19,34,1585.1,20,0,90558.6,38.24,445.5,14879.7,316
1,13,1,45.71,60,7,22.5,21,34,2053.7,40,1,90491.5,70.59,464.2,15594.7,376
0,8,2,54.29,40,4,27.27,12,28,1695.1,11,0,91548.6,71.43,415.8,16067.7,297
1,8,1,51.28,55.56,5,26.32,12,31,1696.2,19,0,92057.9,51.61,358.6,14093.2,254
0,26,0,48.72,44.44,9,34.09,12,29,1918.4,44,0,88785.4,51.72,446.6,14866.5,441
1,17,3,53.13,59.52,9,30.77,13,28,1114.3,26,1,85175.2,50,299.2,10298.2,303
0,12,1,46.88,40.48,5,29.17,16,34,1074.7,24,0,87391.7,52.94,322.3,12327.7,336
1,18,0,47.37,42.86,5,25.81,7,20,1368.4,31,1,82699.1,65,336.6,10686.5,301
0,12,2,52.63,57.14,3,16.67,10,26,970.2,18,0,85001.4,61.54,331.1,12587.3,317
1,11,1,52.38,48.78,4,27.78,9,34,2016.3,18,0,91111.9,32.35,448.8,15495.7,344
0,9,2,47.62,51.22,6,13.33,9,32,1657.7,30,0,90080.1,50,434.5,16574.8,431
1,10,1,64,59.52,1,44.44,14,37,1695.1,18,0,93573.7,51.35,429,16189.8,347
0,11,1,36,40.48,7,14.81,4,47,1456.4,27,0,95576.8,44.68,438.9,18088.4,441
1,21,1,43.24,53.85,12,37.5,14,22,1684.1,32,1,82585.8,68.18,405.9,13657.6,290
0,8,1,56.76,46.15,7,12.5,16,22,1998.7,16,0,82270.1,68.18,358.6,12713.8,246
1,6,1,54.55,68.75,2,26.67,26,41,1185.8,15,0,87366.4,56.1,397.1,15191,298
0,12,2,45.45,31.25,8,17.39,20,59,1351.9,23,1,87555.6,50.85,419.1,15646.4,420
1,8,7,50,50,6,28.57,18,38,1424.5,21,0,86242.2,50,401.5,13863.3,264
0,18,0,50,50,6,15.38,12,17,1283.7,26,1,87732.7,52.94,418,15063.4,358
1,14,2,59.18,58.82,6,35.48,15,38,1657.7,31,1,81204.2,42.11,374,12336.5,279
0,8,1,40.82,41.18,4,11.11,11,50,1621.4,9,1,80331.9,40,402.6,12637.9,285
1,15,1,45.83,51.22,5,26.92,13,34,1369.5,26,0,83243.6,55.88,349.8,13084.5,342
0,9,2,54.17,48.78,5,17.65,14,39,1197.9,17,1,84432.7,51.28,346.5,13669.7,269
1,10,2,25.71,46.51,4,20,12,36,1417.9,30,0,84846.3,44.44,334.4,12830.4,380
0,8,0,74.29,53.49,3,28.57,11,31,1402.5,14,1,87257.5,70.97,308,11963.6,340
1,14,3,40.48,41.38,7,25,20,19,697.4,28,1,83120.4,68.42,270.6,11051.7,305
0,13,2,59.52,58.62,3,42.86,18,27,735.9,14,1,83795.8,59.26,270.6,10318,224
1,14,5,57.69,36.36,7,27.27,17,33,1238.6,22,0,84626.3,57.58,336.6,13126.3,266
0,5,4,42.31,63.64,0,28.57,20,30,1098.9,7,1,86862.6,56.67,418,14535.4,326
1,10,1,50,44.12,2,25,14,24,1268.3,16,1,85994.7,45.83,355.3,13729.1,278
0,27,0,50,55.88,13,23.26,8,24,1079.1,43,1,88074.8,50,333.3,13137.3,393
1,10,4,35.29,51.43,2,37.5,22,34,1655.5,8,0,77224.4,29.41,346.5,10478.6,261
0,13,0,64.71,48.57,4,11.11,17,32,1527.9,27,1,79568.5,56.25,295.9,10552.3,271
1,4,4,53.66,50,1,8.33,21,22,1182.5,12,0,81775.1,72.73,280.5,10144.2,236
0,14,0,46.34,50,7,33.33,14,30,1128.6,21,1,85030,60,259.6,10280.6,320
1,8,0,39.13,52.27,7,14.29,12,48,1051.6,28,0,84079.6,45.83,335.5,12295.8,258
0,14,3,60.87,47.73,9,18.52,14,29,1181.4,27,0,82223.9,41.38,343.2,13456.3,397
1,13,0,54.55,44.44,5,36,18,44,1382.7,25,1,86517.2,56.82,446.6,14824.7,350
0,7,1,45.45,55.56,4,15,15,36,1596.1,20,0,83667.1,72.22,419.1,14621.2,357
1,12,2,57.69,46.43,7,27.59,11,25,1373.9,29,0,87002.3,56,379.5,14664.1,358
0,7,2,42.31,53.57,0,33.33,15,37,1196.8,12,0,88520.3,59.46,339.9,13178,304
1,17,1,48,41.67,2,36.36,15,38,1738,22,1,88160.6,52.63,365.2,12405.8,359
0,5,3,52,58.33,2,6.25,9,28,1564.2,16,0,86703.1,64.29,330,11731.5,367
1,20,2,66.67,51.92,8,16.13,12,41,1780.9,31,0,83152.3,46.34,414.7,12331,356
0,7,1,33.33,48.08,5,13.33,19,49,2083.4,15,0,84147.8,34.69,432.3,13934.8,251
1,9,1,48.72,43.33,6,34.38,23,27,2181.3,32,1,85569,59.26,408.1,13651,357
0,10,1,51.28,56.67,3,16.67,13,19,1859,12,0,87478.6,63.16,418,15407.7,227
1,17,1,52,58.33,8,33.33,13,27,1772.1,36,0,93493.4,62.96,438.9,15886.2,382
0,16,3,48,41.67,6,34.62,16,38,1570.8,26,0,92884,73.68,473,15392.3,255
1,10,0,47.62,48,3,14.81,18,29,1508.1,27,1,89283.7,58.62,379.5,14274.7,392
0,14,1,52.38,52,5,21.05,19,22,1720.4,19,0,85809.9,36.36,410.3,13684,324
1,15,1,56.52,44.44,3,33.33,17,42,1145.1,18,1,84235.8,47.62,321.2,11214.5,316
0,12,1,43.48,55.56,1,33.33,16,28,831.6,9,0,82082,50,303.6,10459.9,276
1,13,4,35.29,46.15,1,27.27,13,33,1919.5,11,1,82375.7,66.67,403.7,12959.1,322
0,13,2,64.71,53.85,6,12.9,10,34,1916.2,31,0,84222.6,64.71,446.6,15991.8,352
1,8,0,52.38,54.84,3,0,13,27,1769.9,15,0,90938.1,51.85,410.3,15508.9,327
0,15,2,47.62,45.16,5,23.08,14,29,1822.7,26,0,90957.9,82.76,473,16738.7,371
1,19,1,33.33,46.43,2,41.18,14,23,1540,17,0,82527.5,47.83,388.3,12223.2,314
0,8,1,66.67,53.57,8,28,11,25,1316.7,25,0,82339.4,40,306.9,10628.2,303
1,20,1,55,40,6,40.63,22,24,2339.7,32,0,88903.1,58.33,396,13154.9,360
0,10,2,45,60,3,27.27,12,40,2240.7,11,0,94886,67.5,431.2,15364.8,289
1,15,2,33.33,58.33,3,8.33,10,29,1778.7,24,1,88905.3,44.83,396,14602.5,392
0,11,4,66.67,41.67,3,11.54,10,32,1326.6,26,0,89669.8,50,467.5,17221.6,355
1,19,1,38.89,43.18,7,28.57,15,43,963.6,28,0,81522.1,46.51,391.6,14001.9,284
0,21,4,61.11,56.82,5,33.33,10,26,1193.5,18,1,81964.3,53.85,399.3,15820.2,340
1,13,2,48.15,48,4,35,9,26,755.7,20,1,85716.4,46.15,266.2,10843.8,290
0,13,1,51.85,52,2,20,9,22,817.3,20,1,81420.9,63.64,292.6,11416.9,401
1,28,4,52.27,51.35,9,35.71,7,27,2125.2,28,1,86290.6,48.15,429,15409.9,299
0,8,2,47.73,48.65,3,14.29,15,43,2340.8,21,1,87909.8,34.88,445.5,15763,314
1,12,1,38.24,57.14,4,17.86,9,28,1210,28,0,85581.1,42.86,313.5,10895.5,260
0,14,1,61.76,42.86,6,17.24,10,27,1320,29,1,84256.7,62.96,380.6,13513.5,279
1,18,1,47.83,52.63,9,18.75,5,40,1271.6,32,0,89299.1,67.5,363,13357.3,339
0,17,0,52.17,47.37,6,34.38,9,38,971.3,32,1,89562,71.05,372.9,13417.8,362
1,16,1,36.67,61.29,11,23.53,11,41,1932.7,34,1,89997.6,53.66,427.9,15145.9,336
0,8,3,63.33,38.71,2,0,11,29,1452,14,1,85976,48.28,386.1,14503.5,338
1,8,3,66.67,35,3,20,14,13,1974.5,20,0,77563.2,61.54,375.1,13657.6,260
0,15,2,33.33,65,6,26.67,11,19,1622.5,30,1,80234,89.47,390.5,13687.3,283
1,10,2,48,51.52,1,22.73,17,37,1178.1,22,0,81807,40.54,348.7,13350.7,321
0,13,1,52,48.48,6,7.14,24,31,1317.8,14,1,86703.1,61.29,378.4,13889.7,276
1,20,2,25,47.5,6,12.5,10,26,1193.5,24,1,90811.6,57.69,415.8,15056.8,305
0,10,1,75,52.5,2,40,17,26,871.2,15,1,89641.2,61.54,327.8,14303.3,366
1,13,3,56.1,30.56,6,22.73,14,34,1125.3,22,0,83202.9,64.71,335.5,12015.3,360
0,7,0,43.9,69.44,2,35.71,16,28,1320,14,1,86317,53.57,341,12139.6,292
1,15,0,62.5,48.15,2,45.83,14,23,1101.1,24,1,83988.3,47.83,343.2,12182.5,300
0,8,0,37.5,51.85,5,11.76,24,26,1026.3,17,1,87414.8,57.69,413.6,15078.8,314
1,22,1,55,45.83,6,23.33,16,14,1193.5,30,1,86803.2,71.43,356.4,12994.3,361
0,4,3,45,54.17,5,7.69,11,20,1108.8,13,1,81819.1,45,345.4,12351.9,254
1,19,0,50,46.67,4,20.83,27,33,1555.4,24,0,88511.5,66.67,372.9,14821.4,268
0,13,1,50,53.33,8,29.17,14,28,1398.1,24,1,88067.1,39.29,363,13401.3,288
1,9,2,54.55,51.28,0,26.67,24,28,1056,15,1,90545.4,50,339.9,13090,226
0,13,0,45.45,48.72,12,30,13,25,1283.7,40,1,89247.4,52,370.7,13932.6,394
1,15,1,35,56.1,6,22.22,16,27,1233.1,27,1,83644,44.44,261.8,9985.8,256
0,12,2,65,43.9,4,35.71,9,17,1271.6,14,1,87600.7,52.94,262.9,10452.2,285
1,16,1,34.21,44.74,5,42.86,15,31,1377.2,21,1,84291.9,58.06,383.9,13215.4,288
0,12,2,65.79,55.26,6,7.69,10,26,1378.3,13,1,82442.8,57.69,367.4,13046,246
1,13,0,35,59.09,2,25,17,33,1585.1,20,0,88363,48.48,374,14147.1,292
0,13,4,65,40.91,8,25,14,15,1567.5,20,1,89283.7,73.33,388.3,13411.2,274
1,19,1,38.24,46.15,10,26.47,20,25,1003.2,34,1,85961.7,52,330,14059.1,303
0,6,0,61.76,53.85,5,26.67,16,22,856.9,15,1,86295,63.64,316.8,14011.8,298
1,11,1,53.57,45.45,5,40.91,9,20,972.4,22,1,80754.3,50,282.7,10052.9,239
0,8,1,46.43,54.55,4,30.77,13,18,1140.7,13,1,82087.5,72.22,280.5,10576.5,292
1,12,0,70.59,47.37,3,30,8,22,1575.2,10,0,83210.6,50,335.5,10214.6,185
0,13,1,29.41,52.63,11,22.22,19,24,1724.8,36,0,79931.5,37.5,367.4,11955.9,386
1,14,1,70.59,59.46,2,12.5,11,28,1481.7,8,1,88003.3,60.71,379.5,13779.7,346
0,8,2,29.41,40.54,4,6.25,11,27,1138.5,16,0,83825.5,55.56,389.4,14744.4,367
1,16,1,70.83,50,4,35.71,16,23,988.9,14,0,84253.4,39.13,320.1,12882.1,241
0,10,2,29.17,50,8,17.39,16,22,914.1,23,0,84756.1,54.55,346.5,13142.8,357
1,8,3,47.06,40.54,4,12.5,16,40,1197.9,16,1,82462.6,42.5,368.5,13442,393
0,6,0,52.94,59.46,2,31.25,11,25,1127.5,16,0,80406.7,48,346.5,12188,268
1,15,2,60,46.43,4,18.75,15,31,1899.7,16,0,83228.2,48.39,368.5,11214.5,301
0,12,0,40,53.57,5,5.88,17,26,2147.2,17,0,81622.2,57.69,386.1,12566.4,245
1,17,4,51.85,69.23,4,21.43,13,29,1959.1,28,1,88564.3,51.72,402.6,14265.9,353
0,12,1,48.15,30.77,3,27.78,21,23,1828.2,18,0,89939.3,43.48,452.1,14708.1,237
1,21,0,66.67,41.94,2,28.57,13,18,961.4,14,1,88501.6,50,288.2,10390.6,368
0,4,1,33.33,58.06,2,17.65,24,30,884.4,17,0,85201.6,50,320.1,11717.2,276
1,13,4,54.55,51.85,8,20,8,17,1708.3,20,0,82802.5,41.18,336.6,13042.7,277
0,14,2,45.45,48.15,5,33.33,12,38,1126.4,24,0,84100.5,60.53,338.8,11376.2,376
1,16,0,53.57,50,5,16.67,14,15,1185.8,18,1,83070.9,46.67,314.6,11657.8,396
0,7,1,46.43,50,5,8.33,17,20,1322.2,12,0,84375.5,45,357.5,12368.4,232
1,9,3,42.42,45.83,4,13.33,12,22,842.6,15,1,82781.6,45.45,240.9,9336.8,274
0,8,2,57.58,54.17,4,27.59,18,27,792,29,0,80822.5,51.85,220,9356.6,294
1,21,1,60.87,48.65,7,6.67,10,29,1245.2,15,1,81769.6,65.52,357.5,13462.9,380
0,9,1,39.13,51.35,2,14.29,13,29,828.3,14,0,82228.3,65.52,327.8,13136.2,291
1,13,3,54.84,54.55,4,23.53,15,26,1476.2,17,0,86862.6,73.08,394.9,14851.1,335
0,11,0,45.16,45.45,4,13.64,11,23,1155,22,0,86582.1,65.22,361.9,15127.2,291
1,15,2,63.64,53.85,9,19.23,15,14,1654.4,26,0,91038.2,78.57,409.2,15414.3,322
0,9,1,36.36,46.15,4,18.75,12,26,1514.7,16,0,91305.5,76.92,355.3,13869.9,328
1,13,0,69.57,33.33,7,12,15,29,1156.1,25,0,85808.8,44.83,409.2,15096.4,311
0,18,1,30.43,66.67,7,25,9,26,1722.6,24,1,85082.8,61.54,411.4,15829,384
1,15,1,62.5,40.63,6,27.27,9,26,860.2,33,1,87072.7,69.23,343.2,13341.9,395
0,14,2,37.5,59.38,6,25,16,39,1005.4,16,1,83608.8,69.23,377.3,13344.1,355
1,14,0,51.35,51.35,2,23.08,14,25,1430,13,0,88570.9,44,425.7,15353.8,295
0,17,2,48.65,48.65,3,25,10,38,1674.2,16,1,86475.4,50,400.4,13278.1,359
1,15,2,45.16,46.15,5,20,10,42,1691.8,15,0,90344.1,38.1,400.4,15044.7,344
0,16,2,54.84,53.85,5,26.92,20,41,1884.3,26,1,89149.5,63.41,393.8,15603.5,349
1,7,0,43.75,56,5,23.53,18,20,943.8,17,0,83895.9,60,273.9,10393.9,245
0,9,1,56.25,44,7,16.67,17,16,966.9,30,1,84332.6,68.75,234.3,9144.3,331
1,16,0,61.76,59.09,2,46.67,20,37,1204.5,15,0,90055.9,43.24,357.5,13200,245
0,9,1,38.24,40.91,4,11.54,14,12,1032.9,26,1,89761.1,41.67,304.7,13036.1,431
1,11,1,57.69,54.29,2,50,7,27,965.8,12,1,87355.4,62.96,317.9,14733.4,311
0,16,0,42.31,45.71,10,31.43,12,31,1219.9,35,1,88701.8,58.06,369.6,15966.5,412
1,15,1,73.33,47.06,9,33.33,12,25,1523.5,27,0,88415.8,60,337.7,12383.8,256
0,15,2,26.67,52.94,8,21.05,9,38,1873.3,19,0,85082.8,60.53,411.4,14130.6,456
1,16,3,70,57.5,4,22.73,21,41,1334.3,22,1,88408.1,43.9,393.8,15111.8,253
0,15,3,30,42.5,3,31.25,13,37,1080.2,16,0,81698.1,45.95,381.7,15533.1,413
1,20,2,50,40,7,37.14,12,32,1665.4,35,0,86860.4,50,352,12036.2,315
0,14,4,50,60,3,18.75,17,26,1654.4,16,0,86971.5,38.46,393.8,13334.2,361
1,11,1,47.22,50,3,33.33,15,30,1505.9,15,1,86708.6,50,317.9,12807.3,369
0,5,1,52.78,50,6,10.53,14,19,1631.3,19,0,86509.5,63.16,377.3,13512.4,291
1,20,2,55.56,44.83,8,34.38,18,22,1391.5,32,0,85750.5,40.91,320.1,11407,271
0,10,0,44.44,55.17,6,24,18,29,1744.6,25,0,82857.5,55.17,348.7,12806.2,278
1,16,4,50,50,6,29.17,18,29,1635.7,24,1,83862.9,37.93,366.3,13161.5,299
0,15,0,50,50,4,42.11,13,30,1775.4,19,0,83964.1,33.33,365.2,13563,260
1,10,2,61.7,55.56,4,12.5,12,25,1498.2,16,0,91633.3,48,368.5,14500.2,253
0,8,1,38.3,44.44,4,28.13,16,23,1388.2,32,0,89336.5,78.26,357.5,13894.1,414
1,13,2,63.89,42.86,6,25.81,10,21,1467.4,31,1,85098.2,61.9,332.2,12356.3,398
0,11,2,36.11,57.14,4,42.11,22,29,1401.4,19,0,84772.6,48.28,396,14100.9,235
1,10,1,42.86,50,7,18.42,14,21,1544.4,38,0,88581.9,80.95,385,14974.3,360
0,15,2,57.14,50,6,23.81,17,22,1500.4,21,0,87168.4,63.64,400.4,13315.5,308
